age_group,proficiency_level,event_name,topic,difficulty_level,content_type,question,correct_answer,is_correct,response_time_sec,hint_used,attempts,next_recommended_difficulty
Adult,Intermediate,American Revolution,Revolution,Easy,Challenge,Who were key figures in American Revolution? (ID-202),historical explanation,1,21,Yes,1,Medium
Adult,Advanced,Ancient Egypt,Culture,Medium,Quiz,What were the consequences of Ancient Egypt? (ID-1319),1945,0,20,No,2,Easy
Child,Beginner,Cold War,Politics,Hard,Challenge,Who were key figures in Cold War? (ID-914),historical explanation,0,38,No,3,Medium
Teen,Intermediate,Industrial Revolution,Culture,Medium,Simulation,Describe key events of Industrial Revolution (ID-730),strategic decision,0,19,Yes,1,Easy
Teen,Advanced,French Revolution,Revolution,Medium,Challenge,What was the outcome of French Revolution? (ID-416),historical explanation,1,30,No,3,Hard
Teen,Advanced,American Revolution,Revolution,Medium,Quiz,Why is American Revolution important? (ID-1484),1939,1,39,No,1,Hard
Teen,Advanced,Cold War,Politics,Medium,Quiz,What role did leadership play in Cold War? (ID-645),1945,0,9,No,3,Easy
Teen,Beginner,Roman Empire,Politics,Hard,Challenge,What were the consequences of Roman Empire? (ID-48),historical explanation,0,10,Yes,2,Medium
Child,Intermediate,Cold War,Politics,Easy,Challenge,What role did leadership play in Cold War? (ID-497),historical explanation,1,24,Yes,1,Medium
Adult,Beginner,Ancient Egypt,Culture,Easy,Simulation,What were the consequences of Ancient Egypt? (ID-1248),strategic decision,0,27,Yes,1,Easy
Adult,Beginner,American Revolution,Revolution,Medium,Simulation,Explain the impact of American Revolution (ID-1385),strategic decision,0,12,Yes,1,Easy
Teen,Advanced,Industrial Revolution,Culture,Medium,Simulation,What were the consequences of Industrial Revolution? (ID-78),strategic decision,0,33,No,1,Easy
Teen,Intermediate,Cold War,Politics,Easy,Quiz,Describe key events of Cold War (ID-1413),1945,0,21,Yes,2,Easy
Teen,Beginner,American Revolution,Revolution,Easy,Simulation,Why is American Revolution important? (ID-485),strategic decision,0,30,No,3,Easy
Teen,Intermediate,Roman Empire,Politics,Easy,Simulation,Explain the impact of Roman Empire (ID-263),strategic decision,0,40,Yes,3,Easy
Adult,Advanced,Roman Empire,Politics,Medium,Simulation,What were the consequences of Roman Empire? (ID-1365),strategic decision,1,8,Yes,1,Hard
Adult,Intermediate,World War I,War,Easy,Quiz,Describe key events of World War I (ID-460),1789,1,24,No,1,Medium
Adult,Advanced,American Revolution,Revolution,Easy,Simulation,Explain the impact of American Revolution (ID-1268),strategic decision,0,32,Yes,2,Easy
Teen,Intermediate,French Revolution,Revolution,Medium,Simulation,Describe key events of French Revolution (ID-10),strategic decision,0,22,Yes,1,Easy
Child,Intermediate,Roman Empire,Politics,Medium,Simulation,What role did leadership play in Roman Empire? (ID-1061),strategic decision,0,31,Yes,1,Easy
Child,Advanced,World War I,War,Hard,Simulation,How did World War I influence society? (ID-362),strategic decision,0,10,No,2,Medium
Adult,Intermediate,Roman Empire,Politics,Easy,Challenge,How did Roman Empire influence society? (ID-23),historical explanation,1,26,Yes,3,Medium
Child,Intermediate,World War I,War,Hard,Simulation,How did World War I influence society? (ID-746),strategic decision,0,5,No,1,Medium
Teen,Advanced,Cold War,Politics,Easy,Simulation,When did Cold War begin? (ID-1419),strategic decision,1,28,Yes,2,Medium
Adult,Intermediate,World War I,War,Medium,Simulation,How did World War I influence society? (ID-242),strategic decision,1,22,No,3,Hard
Teen,Advanced,Ancient Egypt,Culture,Hard,Challenge,What caused Ancient Egypt? (ID-1096),historical explanation,0,34,No,1,Medium
Teen,Beginner,World War II,War,Hard,Simulation,Explain the impact of World War II (ID-919),strategic decision,0,36,Yes,1,Medium
Teen,Intermediate,American Revolution,Revolution,Hard,Simulation,What was the outcome of American Revolution? (ID-735),strategic decision,1,35,No,2,Hard
Adult,Intermediate,French Revolution,Revolution,Hard,Simulation,Who were key figures in French Revolution? (ID-311),strategic decision,1,27,No,3,Hard
Child,Advanced,World War II,War,Easy,Simulation,What role did leadership play in World War II? (ID-817),strategic decision,1,15,No,3,Medium
Adult,Intermediate,Indus Valley Civilization,Culture,Easy,Quiz,What was the outcome of Indus Valley Civilization? (ID-222),1789,1,40,No,3,Medium
Teen,Intermediate,French Revolution,Revolution,Medium,Quiz,How did French Revolution influence society? (ID-881),1789,1,19,Yes,2,Hard
Teen,Beginner,Roman Empire,Politics,Easy,Quiz,What role did leadership play in Roman Empire? (ID-793),1776,0,16,No,2,Easy
Teen,Intermediate,Ancient Egypt,Culture,Medium,Quiz,What were the consequences of Ancient Egypt? (ID-787),1776,1,23,Yes,3,Hard
Child,Intermediate,French Revolution,Revolution,Hard,Challenge,What role did leadership play in French Revolution? (ID-781),historical explanation,1,5,Yes,3,Hard
Adult,Beginner,Indus Valley Civilization,Culture,Hard,Quiz,Explain the impact of Indus Valley Civilization (ID-888),1945,0,39,No,3,Medium
Adult,Beginner,World War II,War,Medium,Simulation,What caused World War II? (ID-274),strategic decision,1,16,No,2,Hard
Adult,Beginner,Industrial Revolution,Culture,Easy,Simulation,Describe key events of Industrial Revolution (ID-1153),strategic decision,0,11,Yes,3,Easy
Adult,Intermediate,Industrial Revolution,Culture,Hard,Simulation,What caused Industrial Revolution? (ID-1464),strategic decision,0,29,No,1,Medium
Adult,Advanced,World War II,War,Hard,Simulation,When did World War II begin? (ID-769),strategic decision,1,36,No,1,Hard
Teen,Advanced,Industrial Revolution,Culture,Hard,Quiz,What caused Industrial Revolution? (ID-669),1914,1,23,No,1,Hard
Child,Beginner,Indus Valley Civilization,Culture,Hard,Challenge,Describe key events of Indus Valley Civilization (ID-992),historical explanation,0,37,Yes,2,Medium
Teen,Intermediate,World War I,War,Medium,Simulation,What role did leadership play in World War I? (ID-525),strategic decision,1,18,No,2,Hard
Teen,Advanced,World War I,War,Easy,Simulation,Describe key events of World War I (ID-1101),strategic decision,1,33,No,3,Medium
Child,Intermediate,World War I,War,Easy,Challenge,When did World War I begin? (ID-1123),historical explanation,1,21,No,2,Medium
Adult,Beginner,Industrial Revolution,Culture,Medium,Simulation,Who were key figures in Industrial Revolution? (ID-188),strategic decision,0,19,Yes,1,Easy
Teen,Beginner,World War II,War,Easy,Quiz,How did World War II influence society? (ID-434),1789,1,30,Yes,2,Medium
Child,Beginner,Roman Empire,Politics,Medium,Simulation,How did Roman Empire influence society? (ID-381),strategic decision,1,13,Yes,2,Hard
Adult,Intermediate,Industrial Revolution,Culture,Easy,Simulation,What caused Industrial Revolution? (ID-1141),strategic decision,1,18,No,2,Medium
Adult,Intermediate,Indus Valley Civilization,Culture,Hard,Challenge,Explain the impact of Indus Valley Civilization (ID-888),historical explanation,1,24,No,1,Hard
Adult,Intermediate,Indus Valley Civilization,Culture,Easy,Simulation,What were the consequences of Indus Valley Civilization? (ID-1011),strategic decision,1,31,Yes,2,Medium
Adult,Advanced,Roman Empire,Politics,Medium,Challenge,Describe key events of Roman Empire (ID-1434),historical explanation,1,26,No,1,Hard
Child,Intermediate,World War I,War,Easy,Challenge,Who were key figures in World War I? (ID-932),historical explanation,1,12,No,1,Medium
Child,Intermediate,Industrial Revolution,Culture,Medium,Simulation,How did Industrial Revolution influence society? (ID-129),strategic decision,0,6,Yes,2,Easy
Teen,Beginner,World War II,War,Hard,Challenge,What caused World War II? (ID-65),historical explanation,1,39,No,1,Hard
Adult,Intermediate,Cold War,Politics,Medium,Simulation,What caused Cold War? (ID-205),strategic decision,1,35,No,3,Hard
Adult,Advanced,Roman Empire,Politics,Hard,Quiz,What caused Roman Empire? (ID-446),1914,0,10,No,1,Medium
Child,Beginner,Ancient Egypt,Culture,Hard,Quiz,What were the consequences of Ancient Egypt? (ID-1315),1939,0,33,No,1,Medium
Child,Beginner,Roman Empire,Politics,Easy,Challenge,Explain the impact of Roman Empire (ID-821),historical explanation,1,28,Yes,1,Medium
Teen,Intermediate,French Revolution,Revolution,Hard,Quiz,What caused French Revolution? (ID-503),1776,1,13,No,3,Hard
Teen,Intermediate,French Revolution,Revolution,Hard,Quiz,Explain the impact of French Revolution (ID-905),1914,1,28,Yes,2,Hard
Teen,Beginner,French Revolution,Revolution,Hard,Challenge,Who were key figures in French Revolution? (ID-1008),historical explanation,0,28,No,2,Medium
Teen,Beginner,Cold War,Politics,Hard,Challenge,What were the consequences of Cold War? (ID-252),historical explanation,0,18,No,1,Medium
Teen,Advanced,Cold War,Politics,Easy,Challenge,What caused Cold War? (ID-627),historical explanation,1,26,No,2,Medium
Child,Advanced,World War I,War,Medium,Quiz,What was the outcome of World War I? (ID-1214),1776,1,33,No,1,Hard
Adult,Intermediate,American Revolution,Revolution,Hard,Challenge,Who were key figures in American Revolution? (ID-744),historical explanation,0,16,No,3,Medium
Teen,Advanced,World War I,War,Hard,Simulation,What role did leadership play in World War I? (ID-1254),strategic decision,1,5,No,2,Hard
Adult,Beginner,Roman Empire,Politics,Hard,Challenge,What caused Roman Empire? (ID-721),historical explanation,0,37,Yes,2,Medium
Adult,Intermediate,Industrial Revolution,Culture,Easy,Simulation,Describe key events of Industrial Revolution (ID-1161),strategic decision,0,18,Yes,2,Easy
Child,Beginner,Cold War,Politics,Easy,Challenge,What role did leadership play in Cold War? (ID-1052),historical explanation,0,5,No,2,Easy
Child,Intermediate,French Revolution,Revolution,Easy,Quiz,When did French Revolution begin? (ID-1341),1939,1,38,No,2,Medium
Teen,Intermediate,Indus Valley Civilization,Culture,Medium,Quiz,What caused Indus Valley Civilization? (ID-695),1914,1,29,No,2,Hard
Teen,Advanced,Roman Empire,Politics,Medium,Simulation,When did Roman Empire begin? (ID-556),strategic decision,1,16,Yes,1,Hard
Adult,Beginner,Industrial Revolution,Culture,Hard,Simulation,What was the outcome of Industrial Revolution? (ID-174),strategic decision,0,35,No,1,Medium
Child,Intermediate,World War II,War,Easy,Simulation,How did World War II influence society? (ID-628),strategic decision,1,8,Yes,3,Medium
Teen,Beginner,World War II,War,Medium,Simulation,How did World War II influence society? (ID-1282),strategic decision,1,24,Yes,1,Hard
Child,Intermediate,Ancient Egypt,Culture,Medium,Quiz,Explain the impact of Ancient Egypt (ID-756),1939,1,15,No,1,Hard
Child,Advanced,Indus Valley Civilization,Culture,Hard,Challenge,How did Indus Valley Civilization influence society? (ID-1241),historical explanation,1,37,Yes,3,Hard
Adult,Advanced,Roman Empire,Politics,Medium,Quiz,Who were key figures in Roman Empire? (ID-691),1776,1,32,Yes,1,Hard
Adult,Beginner,World War II,War,Easy,Challenge,Why is World War II important? (ID-922),historical explanation,1,5,Yes,2,Medium
Adult,Intermediate,World War I,War,Medium,Challenge,What was the outcome of World War I? (ID-198),historical explanation,1,35,Yes,1,Hard
Adult,Beginner,Industrial Revolution,Culture,Easy,Simulation,What was the outcome of Industrial Revolution? (ID-1473),strategic decision,0,23,Yes,2,Easy
Teen,Beginner,Industrial Revolution,Culture,Hard,Simulation,What was the outcome of Industrial Revolution? (ID-1473),strategic decision,0,40,No,3,Medium
Child,Beginner,World War I,War,Medium,Challenge,What was the outcome of World War I? (ID-623),historical explanation,0,26,No,1,Easy
Teen,Intermediate,Ancient Egypt,Culture,Medium,Quiz,What were the consequences of Ancient Egypt? (ID-1315),1776,1,32,No,3,Hard
Child,Beginner,Cold War,Politics,Hard,Challenge,What caused Cold War? (ID-1390),historical explanation,0,36,No,3,Medium
Teen,Advanced,French Revolution,Revolution,Hard,Simulation,Who were key figures in French Revolution? (ID-31),strategic decision,1,34,Yes,3,Hard
Adult,Advanced,World War II,War,Hard,Challenge,What was the outcome of World War II? (ID-659),historical explanation,0,24,Yes,3,Medium
Child,Advanced,World War II,War,Easy,Quiz,How did World War II influence society? (ID-81),1939,1,26,Yes,1,Medium
Adult,Beginner,French Revolution,Revolution,Easy,Challenge,How did French Revolution influence society? (ID-881),historical explanation,1,22,No,1,Medium
Child,Intermediate,Roman Empire,Politics,Medium,Challenge,Who were key figures in Roman Empire? (ID-298),historical explanation,1,27,No,2,Hard
Child,Beginner,World War I,War,Medium,Quiz,How did World War I influence society? (ID-746),1776,0,16,Yes,2,Easy
Adult,Beginner,Roman Empire,Politics,Medium,Challenge,Explain the impact of Roman Empire (ID-16),historical explanation,0,23,No,3,Easy
Adult,Beginner,French Revolution,Revolution,Hard,Quiz,When did French Revolution begin? (ID-1097),1789,0,35,No,2,Medium
Child,Advanced,Ancient Egypt,Culture,Easy,Quiz,Explain the impact of Ancient Egypt (ID-756),1945,1,19,No,3,Medium
Child,Intermediate,Roman Empire,Politics,Easy,Quiz,What were the consequences of Roman Empire? (ID-158),1789,0,14,Yes,3,Easy
Teen,Intermediate,French Revolution,Revolution,Medium,Simulation,Describe key events of French Revolution (ID-282),strategic decision,0,7,No,1,Easy
Child,Advanced,World War I,War,Easy,Challenge,Explain the impact of World War I (ID-1334),historical explanation,1,21,Yes,1,Medium
Teen,Intermediate,World War I,War,Medium,Quiz,How did World War I influence society? (ID-841),1914,1,36,Yes,3,Hard
Adult,Beginner,Ancient Egypt,Culture,Hard,Quiz,Why is Ancient Egypt important? (ID-268),1789,1,13,Yes,3,Hard
Adult,Advanced,World War II,War,Medium,Simulation,How did World War II influence society? (ID-1282),strategic decision,1,29,Yes,3,Hard
Teen,Advanced,Roman Empire,Politics,Hard,Quiz,What caused Roman Empire? (ID-110),1945,0,14,No,1,Medium
Teen,Advanced,World War I,War,Easy,Quiz,Explain the impact of World War I (ID-575),1945,1,29,No,1,Medium
Adult,Advanced,Indus Valley Civilization,Culture,Medium,Simulation,What was the outcome of Indus Valley Civilization? (ID-946),strategic decision,1,13,No,3,Hard
Teen,Advanced,French Revolution,Revolution,Easy,Challenge,What was the outcome of French Revolution? (ID-1420),historical explanation,1,20,Yes,3,Medium
Teen,Advanced,Roman Empire,Politics,Hard,Simulation,Why is Roman Empire important? (ID-284),strategic decision,1,28,Yes,1,Hard
Teen,Advanced,Roman Empire,Politics,Easy,Simulation,How did Roman Empire influence society? (ID-785),strategic decision,1,18,Yes,2,Medium
Child,Beginner,World War II,War,Easy,Simulation,What was the outcome of World War II? (ID-1024),strategic decision,0,13,Yes,3,Easy
Teen,Beginner,Ancient Egypt,Culture,Easy,Challenge,What role did leadership play in Ancient Egypt? (ID-617),historical explanation,1,12,No,1,Medium
Teen,Intermediate,World War II,War,Hard,Quiz,What role did leadership play in World War II? (ID-950),1945,0,7,Yes,2,Medium
Teen,Beginner,Cold War,Politics,Easy,Simulation,Why is Cold War important? (ID-1182),strategic decision,0,13,No,3,Easy
Child,Intermediate,Cold War,Politics,Hard,Simulation,What role did leadership play in Cold War? (ID-477),strategic decision,1,21,Yes,3,Hard
Child,Beginner,French Revolution,Revolution,Easy,Quiz,Describe key events of French Revolution (ID-1113),1776,1,30,Yes,3,Medium
Child,Intermediate,World War I,War,Hard,Simulation,What were the consequences of World War I? (ID-736),strategic decision,1,19,Yes,2,Hard
Child,Intermediate,World War II,War,Hard,Simulation,How did World War II influence society? (ID-1245),strategic decision,1,27,No,3,Hard
Teen,Intermediate,Indus Valley Civilization,Culture,Hard,Simulation,Describe key events of Indus Valley Civilization (ID-1399),strategic decision,0,15,Yes,1,Medium
Teen,Intermediate,Industrial Revolution,Culture,Hard,Challenge,What caused Industrial Revolution? (ID-1464),historical explanation,0,33,No,2,Medium
Teen,Beginner,French Revolution,Revolution,Medium,Simulation,How did French Revolution influence society? (ID-1292),strategic decision,0,30,Yes,1,Easy
Adult,Beginner,Ancient Egypt,Culture,Hard,Challenge,Why is Ancient Egypt important? (ID-1272),historical explanation,0,40,Yes,1,Medium
